pk_occupation_id,pk_item_id,item_score
116,72,0.29
116,73,0
116,74,0.09
116,75,0
116,76,0.43
116,77,0.29
116,78,0.45
116,79,0
116,80,0.21
116,81,0.5
116,82,0
116,83,0
116,84,0.29
116,85,0.43
116,86,0
116,87,0.59
116,88,0.59
116,89,0.18
116,90,0
116,91,0
116,92,0
116,93,0.48
116,94,0
116,95,0.44
116,96,0.34
116,97,0.51
116,98,0
116,99,0.41
116,100,0.25
116,101,0.19
116,102,0.43
116,103,0
116,104,0.61
116,105,0.7
116,106,0.56
116,107,0
116,108,0
116,109,0.21
116,110,0.36
116,111,0
116,112,0.38
116,113,0.89
116,114,0
116,115,0.61
116,116,0
116,117,0
116,118,0
116,119,0.13
116,120,0.31
117,1,0.41
117,2,0.32
117,3,0.37
117,4,0
117,5,0.41
117,6,0.34
117,7,0.32
117,8,0.37
117,9,0.3
117,10,0.36
117,11,0.3
117,12,0.07
117,13,0.07
117,14,0.34
117,15,0.37
117,16,0.37
117,17,0.32
117,18,0.3
117,19,0.3
117,20,0.39
117,21,0.37
117,22,0.3
117,23,0.29
117,24,0.25
117,25,0
117,26,0.11
117,27,0
117,28,0
117,29,0
117,30,0
117,31,0.07
117,32,0.23
117,33,0
117,34,0.2
117,35,0
117,36,0.37
117,37,0.39
117,38,0.39
117,39,0.3
117,40,0.3
117,41,0.39
117,42,0.41
117,43,0.41
117,44,0.41
117,45,0.3
117,46,0.3
117,47,0.3
117,48,0.34
117,49,0.32
117,50,0
117,51,0.21
117,52,0.39
117,53,0.46
117,54,0.55
117,55,0.41
117,56,0.32
117,57,0
117,58,0.18
117,59,0.32
117,60,0.27
117,61,0.11
117,62,0.29
117,63,0.18
117,64,0.37
117,65,0.27
117,66,0.16
117,67,0.3
117,68,0.29
117,69,0.14
117,70,0.3
117,71,0.32
117,72,0.3
117,73,0.05
117,74,0.27
117,75,0.14
117,76,0.43
117,77,0.13
117,78,0.43
117,79,0
117,80,0.29
117,81,0.3
117,82,0
117,83,0
117,84,0.21
117,85,0.29
117,86,0
117,87,0.46
117,88,0.37
117,89,0
117,90,0.11
117,91,0
117,92,0
117,93,0.38
117,94,0.21
117,95,0.66
117,96,0.29
117,97,0.42
117,98,0.39
117,99,0.18
117,100,0.13
117,101,0
117,102,0
117,103,0
117,104,0
117,105,0.31
117,106,0.33
117,107,0
117,108,0.12
117,109,0.23
117,110,0.15
117,111,0
117,112,0.27
117,113,0
117,114,0.18
117,115,0.43
117,116,0
117,117,0.13
117,118,0
117,119,0.19
117,120,0.16
118,1,0.32
118,2,0.39
118,3,0.27
118,4,0
118,5,0.29
118,6,0.27
118,7,0.25
118,8,0.34
118,9,0.29
118,10,0.41
118,11,0.37
118,12,0.13
118,13,0.16
118,14,0.3
118,15,0.39
118,16,0.46
118,17,0.29
118,18,0.21
118,19,0.23
118,20,0.23
118,21,0.27
118,22,0.3
118,23,0.23
118,24,0.23
118,25,0
118,26,0.39
118,27,0.11
118,28,0.23
118,29,0.18
118,30,0
118,31,0.25
118,32,0.34
118,33,0.16
118,34,0.39
118,35,0.05
118,36,0.34
118,37,0.39
118,38,0.39
118,39,0.3
118,40,0.29
118,41,0.37
118,42,0.34
118,43,0.36
118,44,0.41
118,45,0.41
118,46,0.39
118,47,0.25
118,48,0.29
118,49,0.27
118,50,0.27
118,51,0.46
118,52,0.27
118,53,0.41
118,54,0.43
118,55,0.29
118,56,0.21
118,57,0.18
118,58,0.32
118,59,0.5
118,60,0.39
118,61,0.2
118,62,0.57
118,63,0.43
118,64,0.61
118,65,0.41
118,66,0.32
118,67,0.45
118,68,0.46
118,69,0.34
118,70,0.43
118,71,0.41
118,72,0.48
118,73,0.39
118,74,0.32
118,75,0.43
118,76,0.3
118,77,0.32
118,78,0.37
118,79,0.13
118,80,0.29
118,81,0.43
118,82,0.3
118,83,0.14
118,84,0.39
118,85,0.32
118,86,0.2
118,87,0.5
118,88,0.45
118,89,0
118,90,0.23
118,91,0
118,92,0
118,93,0.28
118,94,0.16
118,95,0.31
118,96,0.16
118,97,0.19
118,98,0
118,99,0.17
118,100,0.23
118,101,0.5
118,102,0
118,103,0.38
118,104,0.33
118,105,0.14
118,106,0.36
118,107,0.2
118,108,0.11
118,109,0.44
118,110,0.19
118,111,0
118,112,0.31
118,113,0.14
118,114,0.29
118,115,0.42
118,116,0.2
118,117,0
118,118,0.18
118,119,0.18
118,120,0.27
119,1,0.52
119,2,0.45
119,3,0.46
119,4,0.11
119,5,0.55
119,6,0.43
119,7,0.54
119,8,0.55
119,9,0.46
119,10,0.59
119,11,0.46
119,12,0.45
119,13,0.46
119,14,0.54
119,15,0.55
119,16,0.57
119,17,0.45
119,18,0.54
119,19,0.54
119,20,0.45
119,21,0.54
119,22,0.46
119,23,0.43
119,24,0.43
119,25,0
119,26,0.45
119,27,0.16
119,28,0.27
119,29,0.16
119,30,0.07
119,31,0.25
119,32,0.39
119,33,0.14
119,34,0.29
119,35,0.34
119,36,0.45
119,37,0.45
119,38,0.59
119,39,0.46
119,40,0.5
119,41,0.59
119,42,0.48
119,43,0.48
119,44,0.48
119,45,0.46
119,46,0.41
119,47,0.32
119,48,0.45
119,49,0.43
119,50,0.11
119,51,0.45
119,52,0.46
119,53,0.59
119,54,0.57
119,55,0.46
119,56,0.39
119,57,0.13
119,58,0.18
119,59,0.43
119,60,0.27
119,61,0.07
119,62,0.3
119,63,0.29
119,64,0.45
119,65,0.3
119,66,0.29
119,67,0.32
119,68,0.34
119,69,0.21
119,70,0.43
119,71,0.43
119,72,0.43
119,73,0.27
119,74,0.3
119,75,0.32
119,76,0.48
119,77,0.37
119,78,0.48
119,79,0.05
119,80,0.25
119,81,0.41
119,82,0.11
119,83,0.07
119,84,0.25
119,85,0.43
119,86,0.11
119,87,0.48
119,88,0.5
119,89,0.26
119,90,0.33
119,91,0.24
119,92,0.31
119,93,0.65
119,94,0.56
119,95,0.69
119,96,0.66
119,97,0.59
119,98,0.59
119,99,0.4
119,100,0.26
119,101,0.35
119,102,0.35
119,103,0.47
119,104,0.47
119,105,0.53
119,106,0.68
119,107,0.34
119,108,0.19
119,109,0.54
119,110,0.39
119,111,0.72
119,112,0.68
119,113,0.41
119,114,0.52
119,115,0.61
119,116,0.31
119,117,0.35
119,118,0.48
119,119,0.57
119,120,0.36
120,1,0.57
120,2,0.66
120,3,0.63
120,4,0.73
120,5,0.55
120,6,0.55
120,7,0.64
120,8,0.7
120,9,0.52
120,10,0.55
120,11,0.63
120,12,0.39
120,13,0.41
120,14,0.5
120,15,0.54
120,16,0.52
120,17,0.48
120,18,0.43
120,19,0.45
120,20,0.43
120,21,0.45
120,22,0.64
120,23,0.57
120,24,0.61
120,25,0
120,26,0.52
120,27,0.45
120,28,0.34
120,29,0
120,30,0.41
120,31,0.5
120,32,0.5
120,33,0
120,34,0.23
120,35,0.64
120,36,0.34
120,37,0.48
120,38,0.66
120,39,0.55
120,40,0.59
120,41,0.7
120,42,0.66
120,43,0.7
120,44,0.66
120,45,0.52
120,46,0.55
120,47,0.43
120,48,0.59
120,49,0.61
120,50,0
120,51,0.54
120,52,0.59
120,53,0.63
120,54,0.71
120,55,0.71
120,56,0.39
120,57,0
120,58,0
120,59,0
120,60,0
120,61,0
120,62,0
120,63,0
120,64,0.13
120,65,0
120,66,0
120,67,0.14
120,68,0
120,69,0.14
120,70,0.16
120,71,0.27
120,72,0
120,73,0
120,74,0.14
120,75,0.18
120,76,0.45
120,77,0.36
120,78,0.54
120,79,0
120,80,0.3
120,81,0.54
120,82,0
120,83,0
120,84,0.29
120,85,0.5
120,86,0
120,87,0.59
120,88,0.56
120,89,0.1
120,90,0.25
120,91,0
120,92,0
120,93,0.53
120,94,0.45
120,95,0.42
120,96,0.39
120,97,0.34
120,98,0.4
120,99,0.32
120,100,0.19
120,101,0.45
120,102,0.94
120,103,0.62
120,104,0.84
120,105,0.76
120,106,0.53
120,107,0
120,108,0.14
120,109,0.51
120,110,0.45
120,111,0.23
120,112,0.71
120,113,0.37
120,114,0.9
120,115,0.84
120,116,0.82
120,117,0
120,118,0.49
120,119,0.2
120,120,0.28
121,1,0.45
121,2,0.41
121,3,0.48
121,4,0.3
121,5,0.43
121,6,0.43
121,7,0.41
121,8,0.45
121,9,0.36
121,10,0.45
121,11,0.41
121,12,0.07
121,13,0.16
121,14,0.34
121,15,0.41
121,16,0.45
121,17,0.37
121,18,0.23
121,19,0.27
121,20,0.32
121,21,0.37
121,22,0.43
121,23,0.37
121,24,0.36
121,25,0
121,26,0.45
121,27,0.11
121,28,0.3
121,29,0.37
121,30,0.09
121,31,0.39
121,32,0.55
121,33,0.32
121,34,0.55
121,35,0.25
121,36,0.39
121,37,0.5
121,38,0.55
121,39,0.36
121,40,0.32
121,41,0.45
121,42,0.45
121,43,0.54
121,44,0.5
121,45,0.55
121,46,0.45
121,47,0.39
121,48,0.36
121,49,0.3
121,50,0.25
121,51,0.45
121,52,0.45
121,53,0.55
121,54,0.57
121,55,0.52
121,56,0.32
121,57,0
121,58,0.32
121,59,0.39
121,60,0.29
121,61,0.14
121,62,0.39
121,63,0.27
121,64,0.37
121,65,0.27
121,66,0.41
121,67,0.5
121,68,0.5
121,69,0.45
121,70,0.43
121,71,0.43
121,72,0.43
121,73,0.25
121,74,0.27
121,75,0.48
121,76,0.41
121,77,0.46
121,78,0.41
121,79,0.13
121,80,0.36
121,81,0.45
121,82,0.23
121,83,0.13
121,84,0.43
121,85,0.41
121,86,0.2
121,87,0.52
121,88,0.5
121,89,0
121,90,0
121,91,0
121,92,0
121,93,0.56
121,94,0.17
121,95,0.35
121,96,0.42
121,97,0.5
121,98,0.21
121,99,0.2
121,100,0.28
121,101,0.32
121,102,0.58
121,103,0.64
121,104,0.44
121,105,0.63
121,106,0.56
121,107,0.13
121,108,0.1
121,109,0.43
121,110,0.45
121,111,0
121,112,0.72
121,113,0
121,114,0.68
121,115,0.55
121,116,0.41
121,117,0
121,118,0.2
121,119,0.27
121,120,0.41
122,1,0.54
122,2,0.41
122,3,0.54
122,4,0.41
122,5,0.45
122,6,0.43
122,7,0.43
122,8,0.54
122,9,0.41
122,10,0.54
122,11,0.45
122,12,0.16
122,13,0.2
122,14,0.39
122,15,0.43
122,16,0.39
122,17,0.37
122,18,0.3
122,19,0.3
122,20,0.3
122,21,0.37
122,22,0.43
122,23,0.36
122,24,0.39
122,25,0
122,26,0.5
122,27,0
122,28,0.29
122,29,0.39
122,30,0.14
122,31,0.37
122,32,0.64
122,33,0.39
122,34,0.55
122,35,0.29
122,36,0.41
122,37,0.54
122,38,0.54
122,39,0.3
122,40,0.3
122,41,0.54
122,42,0.52
122,43,0.43
122,44,0.52
122,45,0.52
122,46,0.43
122,47,0.43
122,48,0.41
122,49,0.37
122,50,0.16
122,51,0.41
122,52,0.43
122,53,0.55
122,54,0.54
122,55,0.52
122,56,0.37
122,57,0
122,58,0.32
122,59,0.39
122,60,0.29
122,61,0.14
122,62,0.36
122,63,0.3
122,64,0.39
122,65,0.27
122,66,0.3
122,67,0.54
122,68,0.41
122,69,0.39
122,70,0.45
122,71,0.45
122,72,0.43
122,73,0.18
122,74,0.32
122,75,0.5
122,76,0.45
122,77,0.48
122,78,0.45
122,79,0.14
122,80,0.39
122,81,0.5
122,82,0.25
122,83,0.09
122,84,0.3
122,85,0.39
122,86,0.11
122,87,0.54
122,88,0.47
122,89,0
122,90,0
122,91,0.13
122,92,0
122,93,0.29
122,94,0.07
122,95,0.41
122,96,0.28
122,97,0.22
122,98,0.21
122,99,0.14
122,100,0
122,101,0
122,102,0.27
122,103,0.58
122,104,0.22
122,105,0.36
122,106,0.39
122,107,0
122,108,0.09
122,109,0.39
122,110,0.17
122,111,0
122,112,0.42
122,113,0
122,114,0.62
122,115,0.4
122,116,0.33
122,117,0.09
122,118,0.13
122,119,0.16
122,120,0.2
123,1,0.55
123,2,0.45
123,3,0.59
123,4,0.59
123,5,0.48
123,6,0.57
123,7,0.46
123,8,0.59
123,9,0.46
123,10,0.55
123,11,0.45
123,12,0.14
123,13,0.27
123,14,0.36
123,15,0.43
123,16,0.43
123,17,0.45
123,18,0.37
123,19,0.32
123,20,0.39
123,21,0.41
123,22,0.46
123,23,0.43
123,24,0.45
123,25,0
123,26,0.48
123,27,0.23
123,28,0.39
123,29,0.43
123,30,0.09
123,31,0.43
123,32,0.46
123,33,0.39
123,34,0.43
123,35,0.37
123,36,0.36
123,37,0.45
123,38,0.57
123,39,0.45
123,40,0.45
123,41,0.57
123,42,0.57
123,43,0.57
123,44,0.55
123,45,0.46
123,46,0.45
123,47,0.43
123,48,0.45
123,49,0.45
123,50,0.07
123,51,0.45
123,52,0.57
123,53,0.59
123,54,0.59
123,55,0.59
123,56,0.41
123,57,0
123,58,0.13
123,59,0.27
123,60,0.27
123,61,0
123,62,0.27
123,63,0.27
123,64,0.3
123,65,0.25
123,66,0.25
123,67,0.43
123,68,0.43
123,69,0.3
123,70,0.43
123,71,0.46
123,72,0.43
123,73,0.21
123,74,0.29
123,75,0.3
123,76,0.45
123,77,0.3
123,78,0.43
123,79,0
123,80,0.29
123,81,0.43
123,82,0
123,83,0
123,84,0.25
123,85,0.43
123,86,0
123,87,0.57
123,88,0.46
123,89,0
123,90,0
123,91,0
123,92,0
123,93,0.25
123,94,0
123,95,0.31
123,96,0.19
123,97,0.46
123,98,0
123,99,0.27
123,100,0.14
123,101,0.12
123,102,0.36
123,103,0.32
123,104,0.21
123,105,0.48
123,106,0.47
123,107,0
123,108,0
123,109,0.21
123,110,0.22
123,111,0
123,112,0.44
123,113,0.18
123,114,0.69
123,115,0.52
123,116,0.24
123,117,0
123,118,0.24
123,119,0
123,120,0.35
124,1,0.57
124,2,0.54
124,3,0.71
124,4,0.61
124,5,0.71
124,6,0.7
124,7,0.57
124,8,0.57
124,9,0.57
124,10,0.57
124,11,0.57
124,12,0.25
124,13,0.25
124,14,0.43
124,15,0.52
124,16,0.43
124,17,0.66
124,18,0.34
124,19,0.43
124,20,0.43
124,21,0.48
124,22,0.54
124,23,0.46
124,24,0.45
124,25,0
124,26,0.3
124,27,0.18
124,28,0.13
124,29,0
124,30,0.16
124,31,0.16
124,32,0.27
124,33,0
124,34,0
124,35,0.43
124,36,0.39
124,37,0.45
124,38,0.55
124,39,0.48
124,40,0.5
124,41,0.64
124,42,0.63
124,43,0.55
124,44,0.54
124,45,0.36
124,46,0.43
124,47,0.32
124,48,0.45
124,49,0.54
124,50,0
124,51,0.41
124,52,0.71
124,53,0.79
124,54,0.77
124,55,0.71
124,56,0.45
124,57,0
124,58,0
124,59,0
124,60,0
124,61,0
124,62,0
124,63,0
124,64,0.25
124,65,0
124,66,0
124,67,0
124,68,0
124,69,0
124,70,0
124,71,0.21
124,72,0.07
124,73,0
124,74,0
124,75,0
124,76,0.64
124,77,0.25
124,78,0.57
124,79,0
124,80,0.18
124,81,0.41
124,82,0
124,83,0
124,84,0.14
124,85,0.3
124,86,0
124,87,0.55
124,88,0.75
124,89,0.22
124,90,0.1
124,91,0.33
124,92,0
124,93,0.48
124,94,0.25
124,95,0.5
124,96,0.45
124,97,0.59
124,98,0.2
124,99,0.52
124,100,0.26
124,101,0.22
124,102,0.54
124,103,0.4
124,104,0.46
124,105,0.62
124,106,0.88
124,107,0.31
124,108,0.36
124,109,0.47
124,110,0.31
124,111,0.13
124,112,0.31
124,113,0.37
124,114,0.89
124,115,0.81
124,116,0.59
124,117,0.33
124,118,0.69
124,119,0.45
124,120,0.25
125,1,0.54
125,2,0.63
125,3,0.71
125,4,0.73
125,5,0.57
125,6,0.68
125,7,0.59
125,8,0.59
125,9,0.45
125,10,0.54
125,11,0.57
125,12,0.25
125,13,0.3
125,14,0.39
125,15,0.41
125,16,0.45
125,17,0.52
125,18,0.34
125,19,0.37
125,20,0.37
125,21,0.41
125,22,0.48
125,23,0.45
125,24,0.46
125,25,0
125,26,0.46
125,27,0.21
125,28,0.37
125,29,0.37
125,30,0.25
125,31,0.37
125,32,0.45
125,33,0.36
125,34,0.36
125,35,0.41
125,36,0.34
125,37,0.43
125,38,0.57
125,39,0.55
125,40,0.5
125,41,0.64
125,42,0.64
125,43,0.61
125,44,0.59
125,45,0.43
125,46,0.48
125,47,0.43
125,48,0.59
125,49,0.59
125,50,0
125,51,0.52
125,52,0.64
125,53,0.7
125,54,0.73
125,55,0.7
125,56,0.41
125,57,0
125,58,0.11
125,59,0.16
125,60,0.13
125,61,0
125,62,0.23
125,63,0.14
125,64,0.29
125,65,0.13
125,66,0.21
125,67,0.37
125,68,0.3
125,69,0.13
125,70,0.45
125,71,0.45
125,72,0.36
125,73,0
125,74,0.2
125,75,0.18
125,76,0.5
125,77,0.37
125,78,0.5
125,79,0
125,80,0.39
125,81,0.46
125,82,0
125,83,0
125,84,0.34
125,85,0.54
125,86,0
125,87,0.59
125,88,0.47
125,89,0
125,90,0.14
125,91,0
125,92,0
125,93,0.39
125,94,0.18
125,95,0.51
125,96,0.25
125,97,0.51
125,98,0.2
125,99,0.28
125,100,0.14
125,101,0.16
125,102,0.55
125,103,0.48
125,104,0.23
125,105,0.53
125,106,0.54
125,107,0
125,108,0.1
125,109,0.35
125,110,0.35
125,111,0
125,112,0.55
125,113,0.15
125,114,0.87
125,115,0.68
125,116,0.37
125,117,0
125,118,0.34
125,119,0.22
125,120,0.21
126,1,0.7
126,2,0.52
126,3,0.68
126,4,0.16
126,5,0.7
126,6,0.63
126,7,0.68
126,8,0.68
126,9,0.55
126,10,0.79
126,11,0.71
126,12,0.79
126,13,0.68
126,14,0.77
126,15,0.68
126,16,0.73
126,17,0.55
126,18,0.66
126,19,0.71
126,20,0.48
126,21,0.61
126,22,0.82
126,23,0.77
126,24,0.73
126,25,0
126,26,0.14
126,27,0.11
126,28,0
126,29,0
126,30,0.09
126,31,0
126,32,0.23
126,33,0
126,34,0.21
126,35,0.61
126,36,0.41
126,37,0.45
126,38,0.71
126,39,0.66
126,40,0.61
126,41,0.71
126,42,0.71
126,43,0.59
126,44,0.57
126,45,0.41
126,46,0.5
126,47,0.48
126,48,0.59
126,49,0.55
126,50,0
126,51,0.55
126,52,0.66
126,53,0.71
126,54,0.7
126,55,0.66
126,56,0.45
126,57,0
126,58,0
126,59,0
126,60,0
126,61,0
126,62,0
126,63,0
126,64,0
126,65,0
126,66,0
126,67,0.16
126,68,0.13
126,69,0
126,70,0
126,71,0.29
126,72,0
126,73,0
126,74,0
126,75,0
126,76,0.7
126,77,0.3
126,78,0.66
126,79,0
126,80,0.21
126,81,0.45
126,82,0
126,83,0
126,84,0.21
126,85,0.23
126,86,0
126,87,0.64
126,88,0.65
126,89,0
126,90,0
126,91,0.26
126,92,0
126,93,0.89
126,94,0.62
126,95,0.79
126,96,0.72
126,97,0.5
126,98,0.56
126,99,0.48
126,100,0.23
126,101,0.29
126,102,0.23
126,103,0.15
126,104,0.29
126,105,0.36
126,106,0.64
126,107,0.36
126,108,0
126,109,0.52
126,110,0.57
126,111,0
126,112,0.42
126,113,0.18
126,114,0.14
126,115,0.6
126,116,0
126,117,0.43
126,118,0
126,119,0.56
126,120,0.27
127,1,0.57
127,2,0.45
127,3,0.61
127,4,0.27
127,5,0.59
127,6,0.61
127,7,0.55
127,8,0.59
127,9,0.54
127,10,0.57
127,11,0.59
127,12,0.45
127,13,0.37
127,14,0.57
127,15,0.55
127,16,0.55
127,17,0.48
127,18,0.46
127,19,0.57
127,20,0.46
127,21,0.55
127,22,0.57
127,23,0.57
127,24,0.57
127,25,0
127,26,0.21
127,27,0.16
127,28,0
127,29,0
127,30,0.16
127,31,0
127,32,0.27
127,33,0
127,34,0.14
127,35,0.45
127,36,0.34
127,37,0.43
127,38,0.59
127,39,0.59
127,40,0.57
127,41,0.68
127,42,0.59
127,43,0.5
127,44,0.54
127,45,0.3
127,46,0.43
127,47,0.37
127,48,0.43
127,49,0.43
127,50,0
127,51,0.41
127,52,0.63
127,53,0.68
127,54,0.66
127,55,0.61
127,56,0.39
127,57,0
127,58,0
127,59,0
127,60,0
127,61,0
127,62,0
127,63,0
127,64,0.07
127,65,0
127,66,0
127,67,0.07
127,68,0.07
127,69,0
127,70,0
127,71,0.2
127,72,0
127,73,0
127,74,0
127,75,0
127,76,0.54
127,77,0.25
127,78,0.55
127,79,0
127,80,0.25
127,81,0.39
127,82,0
127,83,0
127,84,0.25
127,85,0.29
127,86,0
127,87,0.52
127,88,0.7
127,89,0.32
127,90,0.26
127,91,0.39
127,92,0.15
127,93,0.71
127,94,0.55
127,95,0.63
127,96,0.54
127,97,0.63
127,98,0.62
127,99,0.53
127,100,0.19
127,101,0.52
127,102,0.48
127,103,0.34
127,104,0.46
127,105,0.51
127,106,0.69
127,107,0.25
127,108,0
127,109,0.39
127,110,0.56
127,111,0.31
127,112,0.34
127,113,0.59
127,114,0.39
127,115,0.56
127,116,0.33
127,117,0.57
127,118,0.51
127,119,0.47
127,120,0.48
128,1,0.68
128,2,0.27
128,3,0.59
128,4,0.29
128,5,0.59
128,6,0.59
128,7,0.54
128,8,0.61
128,9,0.45
128,10,0.55
128,11,0.5
128,12,0.05
128,13,0.05
128,14,0.43
128,15,0.55
128,16,0.55
128,17,0.46
128,18,0.57
128,19,0.55
128,20,0.59
128,21,0.66
128,22,0.57
128,23,0.43
128,24,0.45
128,25,0
128,26,0.14
128,27,0.09
128,28,0
128,29,0
128,30,0.07
128,31,0.09
128,32,0.29
128,33,0
128,34,0.23
128,35,0.43
128,36,0.39
128,37,0.43
128,38,0.63
128,39,0.48
128,40,0.48
128,41,0.55
128,42,0.55
128,43,0.46
128,44,0.48
128,45,0.37
128,46,0.41
128,47,0.39
128,48,0.29
128,49,0.34
128,50,0.11
128,51,0.29
128,52,0.57
128,53,0.59
128,54,0.59
128,55,0.59
128,56,0.37
128,57,0
128,58,0.11
128,59,0.09
128,60,0.16
128,61,0.13
128,62,0.21
128,63,0.16
128,64,0.29
128,65,0.18
128,66,0.16
128,67,0.14
128,68,0.25
128,69,0.09
128,70,0.16
128,71,0.18
128,72,0
128,73,0
128,74,0.09
128,75,0.18
128,76,0.55
128,77,0.3
128,78,0.57
128,79,0.07
128,80,0.27
128,81,0.41
128,82,0.09
128,83,0.09
128,84,0.16
128,85,0.29
128,86,0.09
128,87,0.52
128,88,0.59
128,89,0.22
128,90,0.38
128,91,0.38
128,92,0
128,93,0.49
128,94,0.25
128,95,0.74
128,96,0.32
128,97,0.69
128,98,0.34
128,99,0.36
128,100,0.17
128,101,0
128,102,0
128,103,0.07
128,104,0
128,105,0.51
128,106,0.61
128,107,0.73
128,108,0.26
128,109,0.39
128,110,0.44
128,111,0
128,112,0.15
128,113,0.24
128,114,0
128,115,0.33
128,116,0
128,117,0.56
128,118,0.21
128,119,0.72
128,120,0.22
129,1,0.43
129,2,0.27
129,3,0.43
129,4,0
129,5,0.43
129,6,0.41
129,7,0.43
129,8,0.43
129,9,0.45
129,10,0.45
129,11,0.41
129,12,0
129,13,0
129,14,0.3
129,15,0.41
129,16,0.43
129,17,0.41
129,18,0.37
129,19,0.41
129,20,0.46
129,21,0.46
129,22,0.43
129,23,0.3
129,24,0.32
129,25,0
129,26,0.27
129,27,0.13
129,28,0
129,29,0
129,30,0
129,31,0.16
129,32,0.21
129,33,0
129,34,0
129,35,0
129,36,0.41
129,37,0.45
129,38,0.48
129,39,0.43
129,40,0.41
129,41,0.43
129,42,0.43
129,43,0.41
129,44,0.43
129,45,0.34
129,46,0.41
129,47,0.39
129,48,0.27
129,49,0.27
129,50,0
129,51,0.37
129,52,0.43
129,53,0.5
129,54,0.54
129,55,0.45
129,56,0.37
129,57,0
129,58,0.27
129,59,0.37
129,60,0.29
129,61,0.09
129,62,0.32
129,63,0.25
129,64,0.32
129,65,0.3
129,66,0
129,67,0
129,68,0.29
129,69,0
129,70,0.37
129,71,0.34
129,72,0.29
129,73,0.13
129,74,0.07
129,75,0
129,76,0.43
129,77,0.32
129,78,0.45
129,79,0
129,80,0.29
129,81,0.43
129,82,0
129,83,0
129,84,0.2
129,85,0.34
129,86,0
129,87,0.43
129,88,0.39
129,89,0.11
129,90,0.1
129,91,0.22
129,92,0.1
129,93,0.29
129,94,0.13
129,95,0.56
129,96,0.21
129,97,0.31
129,98,0.21
129,99,0.22
129,100,0.07
129,101,0
129,102,0.11
129,103,0
129,104,0
129,105,0.33
129,106,0.43
129,107,0.21
129,108,0.19
129,109,0.32
129,110,0.16
129,111,0.2
129,112,0.11
129,113,0.15
129,114,0.2
129,115,0.26
129,116,0
129,117,0.26
129,118,0.11
129,119,0.38
129,120,0
130,1,0.59
130,2,0.36
130,3,0.64
130,4,0.54
130,5,0.55
130,6,0.55
130,7,0.55
130,8,0.59
130,9,0.45
130,10,0.48
130,11,0.52
130,12,0.21
130,13,0.25
130,14,0.41
130,15,0.46
130,16,0.48
130,17,0.45
130,18,0.36
130,19,0.46
130,20,0.54
130,21,0.55
130,22,0.52
130,23,0.45
130,24,0.46
130,25,0
130,26,0.27
130,27,0.11
130,28,0
130,29,0
130,30,0.07
130,31,0.09
130,32,0.23
130,33,0
130,34,0.25
130,35,0.32
130,36,0.37
130,37,0.41
130,38,0.68
130,39,0.45
130,40,0.45
130,41,0.63
130,42,0.63
130,43,0.55
130,44,0.55
130,45,0.41
130,46,0.46
130,47,0.45
130,48,0.39
130,49,0.39
130,50,0
130,51,0.43
130,52,0.57
130,53,0.61
130,54,0.68
130,55,0.61
130,56,0.39
130,57,0
130,58,0.21
130,59,0.45
130,60,0.3
130,61,0.07
130,62,0.43
130,63,0.32
130,64,0.43
130,65,0.29
130,66,0.27
130,67,0.39
130,68,0.43
130,69,0.11
130,70,0.43
130,71,0.43
130,72,0.43
130,73,0.16
130,74,0.25
130,75,0.21
130,76,0.48
130,77,0.25
130,78,0.52
130,79,0
130,80,0.25
130,81,0.3
130,82,0
130,83,0
130,84,0.27
130,85,0.21
130,86,0
130,87,0.45
130,88,0.64
130,89,0.18
130,90,0.22
130,91,0.39
130,92,0
130,93,0.56
130,94,0.44
130,95,0.78
130,96,0.55
130,97,0.64
130,98,0.61
130,99,0.35
130,100,0.18
130,101,0
130,102,0.29
130,103,0.31
130,104,0.28
130,105,0.62
130,106,0.66
130,107,0.6
130,108,0.62
130,109,0.37
130,110,0.39
130,111,0
130,112,0.23
130,113,0.21
130,114,0.39
130,115,0.49
130,116,0.27
130,117,0.47
130,118,0.63
130,119,0.69
130,120,0.1
131,1,0.55
131,2,0.14
131,3,0.46
131,4,0.07
131,5,0.57
131,6,0.43
131,7,0.46
131,8,0.5
131,9,0.48
131,10,0.52
131,11,0.45
131,12,0.11
131,13,0.16
131,14,0.5
131,15,0.48
131,16,0.57
131,17,0.61
131,18,0.41
131,19,0.43
131,20,0.45
131,21,0.54
131,22,0.45
131,23,0.39
131,24,0.39
131,25,0
131,26,0.09
131,27,0.13
131,28,0
131,29,0
131,30,0
131,31,0
131,32,0.07
131,33,0
131,34,0
131,35,0.41
131,36,0.41
131,37,0.43
131,38,0.52
131,39,0.57
131,40,0.61
131,41,0.5
131,42,0.46
131,43,0.45
131,44,0.48
131,45,0.36
131,46,0.39
131,47,0.32
131,48,0.2
131,49,0.18
131,50,0.27
131,51,0.52
131,52,0.45
131,53,0.61
131,54,0.57
131,55,0.48
131,56,0.45
131,57,0.41
131,58,0.63
131,59,0.59
131,60,0.75
131,61,0.25
131,62,0.34
131,63,0.55
131,64,0.55
131,65,0.55
131,66,0.18
131,67,0
131,68,0.55
131,69,0
131,70,0.43
131,71,0.29
131,72,0.29
131,73,0.41
131,74,0.11
131,75,0.09
131,76,0.55
131,77,0.34
131,78,0.45
131,79,0
131,80,0.29
131,81,0.45
131,82,0
131,83,0
131,84,0.2
131,85,0.27
131,86,0.16
131,87,0.45
131,88,0.49
131,89,0.43
